station_origin,station_destination,flows,population,jobs,distance
Tottenham Hale,Aldgate,9,8867,7782,11340.846636617824
Tottenham Hale,Aldgate East,2,8867,7932,11584.624173366587
Tottenham Hale,Alperton,1,8867,741,28292.96269867696
Tottenham Hale,Angel,59,8867,8103,9829.21104413696
Tottenham Hale,Archway,17,8867,2193,13921.881254290673
Tottenham Hale,Arnos Grove,12,8867,748,11787.757105367795
Tottenham Hale,Arsenal,8,8867,315,5332.259522511041
Tottenham Hale,Baker Street,85,8867,14973,11137.840827870663
Tottenham Hale,Balham,8,8867,3814,20741.365143136918
Tottenham Hale,Bank and Monument,29,8867,78549,11460.268764365195
Tottenham Hale,Barbican,36,8867,9134,10967.789229133348
Tottenham Hale,Barking,0,8867,7004,11881.611027286095
Tottenham Hale,Barons Court,19,8867,2956,18049.471810757626
Tottenham Hale,Becontree,0,8867,456,15176.046868152122
Tottenham Hale,Belsize Park,19,8867,2255,12917.697715843582
Tottenham Hale,Bermondsey,7,8867,3172,14434.768799688358
Tottenham Hale,Bethnal Green,0,8867,4660,8211.585354933006
Tottenham Hale,Blackfriars,4,8867,10849,12698.005158011021
Tottenham Hale,Blackhorse Road,176,8867,2955,1414.1539975741225
Tottenham Hale,Bond Street,47,8867,20967,11762.468005285997
Tottenham Hale,Borough,10,8867,3254,12861.561050227625
Tottenham Hale,Boston Manor,4,8867,892,26831.593019103577
Tottenham Hale,Bounds Green,27,8867,778,10433.509678605751
Tottenham Hale,Bow Road,0,8867,1193,10828.899495764692
Tottenham Hale,Brent Cross,5,8867,450,17996.45858983478
Tottenham Hale,Brixton,84,8867,5084,18308.11363470505
Tottenham Hale,Burnt Oak,2,8867,649,22588.973919382333
Tottenham Hale,Caledonian Road,63,8867,1803,6614.264259636639
Tottenham Hale,Camden Town,50,8867,6348,10885.841440638083
Tottenham Hale,Canada Water,3,8867,20443,15152.276771088978
Tottenham Hale,Canary Wharf,22,8867,58772,16477.9755895524
Tottenham Hale,Canning Town,0,8867,15428,14744.948048772476
Tottenham Hale,Cannon Street,1,8867,4698,11789.576447373714
Tottenham Hale,Canons Park,1,8867,526,25616.877351910138
Tottenham Hale,Chalk Farm,14,8867,1329,11879.60731751169
Tottenham Hale,Chancery Lane,20,8867,15391,10791.285840901666
Tottenham Hale,Charing Cross,67,8867,7016,11686.323215770928
Tottenham Hale,Chiswick Park,7,8867,1517,22047.76929282566
Tottenham Hale,Clapham Common,17,8867,2020,18316.446006457685
Tottenham Hale,Clapham North,6,8867,1238,17673.691938848293
Tottenham Hale,Clapham South,9,8867,1513,19568.752970300175
Tottenham Hale,Cockfosters,1,8867,262,16976.48978691621
Tottenham Hale,Colindale,32,8867,2081,21282.57416334924
Tottenham Hale,Colliers Wood,5,8867,865,24071.798831129265
Tottenham Hale,Covent Garden,75,8867,4355,10858.735262135919
Tottenham Hale,Dagenham East,0,8867,649,17883.428865310263
Tottenham Hale,Dagenham Heathway,0,8867,1108,16604.2234793256
Tottenham Hale,Dollis Hill,6,8867,847,16622.217465028487
Tottenham Hale,Ealing Broadway,19,8867,4846,24638.754450984237
Tottenham Hale,Ealing Common,2,8867,915,24346.537425399532
Tottenham Hale,Earl's Court,48,8867,6613,16544.69919171846
Tottenham Hale,East Acton,2,8867,1505,20029.916850969137
Tottenham Hale,East Finchley,8,8867,1253,17261.08102871384
Tottenham Hale,East Ham,0,8867,2062,14303.89468003302
Tottenham Hale,East Putney,5,8867,1877,20810.13434223485
Tottenham Hale,Eastcote,1,8867,364,28642.090731864595
Tottenham Hale,Edgware,6,8867,772,24107.088398636035
Tottenham Hale,Edgware Road,57,8867,6868,12172.659685260538
Tottenham Hale,Elephant & Castle,51,8867,6427,13682.680541996675
Tottenham Hale,Elm Park,0,8867,269,20179.219013839207
Tottenham Hale,Embankment,28,8867,10220,12026.649046594055
Tottenham Hale,Euston,342,8867,16800,9512.265339655656
Tottenham Hale,Euston Square,3,8867,8093,9688.365784643529
Tottenham Hale,Farringdon,192,8867,25592,10506.886759544574
Tottenham Hale,Finchley Central,13,8867,1921,19631.619991250525
Tottenham Hale,Finchley Road,11,8867,3417,13931.194239738685
Tottenham Hale,Finsbury Park,338,8867,6769,4559.509004778452
Tottenham Hale,Fulham Broadway,16,8867,4200,18054.829297046068
Tottenham Hale,Gloucester Road,32,8867,5194,15634.597161286682
Tottenham Hale,Golders Green,15,8867,1871,16481.37013483573
Tottenham Hale,Goldhawk Road,5,8867,370,17973.705307988082
Tottenham Hale,Goodge Street,19,8867,6457,10591.016881142641
Tottenham Hale,Great Portland Street,18,8867,6936,10308.31265380717
Tottenham Hale,Green Park,266,8867,26754,12218.681120678611
Tottenham Hale,Greenford,2,8867,1157,27490.993990608076
Tottenham Hale,Gunnersbury,19,8867,4775,22633.253043777004
Tottenham Hale,Hammersmith,94,8867,18250,18943.28970984416
Tottenham Hale,Hampstead,19,8867,2010,14095.684666658051
Tottenham Hale,Hanger Lane,8,8867,1493,23664.698342820277
Tottenham Hale,Harlesden,5,8867,1668,18542.78467925539
Tottenham Hale,Harrow & Wealdstone,0,8867,1335,27207.301631461913
Tottenham Hale,Harrow-on-the-Hill,10,8867,3019,24216.847580368452
Tottenham Hale,Hatton Cross,2,8867,1219,35388.00333770484
Tottenham Hale,Heathrow Terminal 4,1,8867,693,37264.336003775075
Tottenham Hale,Heathrow Terminal 5,3,8867,975,40255.9145388689
Tottenham Hale,Heathrow Terminals 2 & 3,9,8867,2406,37800.682483704106
Tottenham Hale,Hendon Central,34,8867,1878,19130.07887380756
Tottenham Hale,High Barnet,5,8867,953,25884.6230826892
Tottenham Hale,High Street Kensington,30,8867,5427,16121.542666931766
Tottenham Hale,Highbury & Islington,803,8867,25385,6616.829114280394
Tottenham Hale,Highgate,4,8867,856,15512.078960153074
Tottenham Hale,Holborn,176,8867,22346,10225.810914105537
Tottenham Hale,Holland Park,17,8867,2063,15860.63336745757
Tottenham Hale,Holloway Road,62,8867,1696,5998.97106556901
Tottenham Hale,Hornchurch,0,8867,451,21723.58616068214
Tottenham Hale,Hounslow Central,3,8867,708,31105.503528087564
Tottenham Hale,Hounslow East,1,8867,843,30359.827004299066
Tottenham Hale,Hounslow West,2,8867,401,32584.571027521888
Tottenham Hale,Hyde Park Corner,9,8867,2410,12998.551248036341
Tottenham Hale,Kennington,6,8867,1161,14522.232816711248
Tottenham Hale,Kensal Green,1,8867,472,16769.06923147895
Tottenham Hale,Kensington,0,8867,2252,17771.01120217372
Tottenham Hale,Kentish Town,28,8867,3404,12163.77265627939
Tottenham Hale,Kenton,0,8867,768,25426.647460604272
Tottenham Hale,Kew Gardens,2,8867,792,24413.47552212869
Tottenham Hale,Kilburn,4,8867,1953,14191.07961652163
Tottenham Hale,Kilburn Park,7,8867,823,15654.154996862186
Tottenham Hale,King's Cross St. Pancras,610,8867,33330,8648.911782613246
Tottenham Hale,Kingsbury,1,8867,1018,22677.619656815816
Tottenham Hale,Knightsbridge,62,8867,6821,13582.492580938906
Tottenham Hale,Ladbroke Grove,13,8867,2131,15794.768010509959
Tottenham Hale,Lambeth North,25,8867,1319,13369.746418671359
Tottenham Hale,Lancaster Gate,9,8867,1820,13664.47078571766
Tottenham Hale,Latimer Road,5,8867,1109,16454.332057728803
Tottenham Hale,Leicester Square,49,8867,8847,11224.257454013143
Tottenham Hale,Liverpool Street,6,8867,61122,10618.777882465014
Tottenham Hale,London Bridge,54,8867,29930,12346.980198581256
Tottenham Hale,Maida Vale,7,8867,949,14802.383019059349
Tottenham Hale,Manor House,16,8867,1311,5675.634480425121
Tottenham Hale,Mansion House,2,8867,7815,12037.751634851076
Tottenham Hale,Marble Arch,46,8867,6145,12445.89188802711
Tottenham Hale,Marylebone,37,8867,4250,11676.130159202345
Tottenham Hale,Mile End,2,8867,3759,10203.981106979436
Tottenham Hale,Mill Hill East,1,8867,681,21153.80048602219
Tottenham Hale,Moorgate,3,8867,24574,11052.857901438889
Tottenham Hale,Morden,8,8867,1447,26683.467521042912
Tottenham Hale,Mornington Crescent,32,8867,2927,10295.64119375773
Tottenham Hale,Neasden,2,8867,732,17407.78565182237
Tottenham Hale,North Acton,17,8867,3168,21210.422860884315
Tottenham Hale,North Greenwich,5,8867,6276,16544.834399918407
Tottenham Hale,North Harrow,1,8867,190,26196.436579781654
Tottenham Hale,North Wembley,0,8867,365,23103.920085267557
Tottenham Hale,Northfields,1,8867,864,25900.762616548353
Tottenham Hale,Northolt,2,8867,663,29309.397734163973
Tottenham Hale,Northwick Park,9,8867,1713,22913.73134981902
Tottenham Hale,Northwood,3,8867,1018,31459.396652346953
Tottenham Hale,Northwood Hills,0,8867,488,29872.756611752207
Tottenham Hale,Notting Hill Gate,23,8867,5490,15160.914230718383
Tottenham Hale,Oakwood,10,8867,423,15632.535802043109
Tottenham Hale,Old Street,5,8867,15897,11349.837868369455
Tottenham Hale,Osterley,7,8867,521,29392.35072237729
Tottenham Hale,Oval,11,8867,2544,15437.378137113119
Tottenham Hale,Oxford Circus,620,8867,44368,11208.137721130353
Tottenham Hale,Paddington,105,8867,20198,13082.17169022416
Tottenham Hale,Park Royal,2,8867,1552,26370.56255930653
Tottenham Hale,Parsons Green,14,8867,2711,18757.1602943745
Tottenham Hale,Perivale,3,8867,532,25894.58559123681
Tottenham Hale,Piccadilly Circus,82,8867,13641,11598.94057099801
Tottenham Hale,Pimlico,108,8867,5585,14828.108234907564
Tottenham Hale,Pinner,0,8867,292,27714.15090117347
Tottenham Hale,Preston Road,1,8867,411,21180.615173468017
Tottenham Hale,Putney Bridge,17,8867,2494,19751.599131019975
Tottenham Hale,Queen's Park,6,8867,2167,15384.470333749092
Tottenham Hale,Queensbury,1,8867,439,23923.605304210058
Tottenham Hale,Queensway,22,8867,1882,14522.603653004502
Tottenham Hale,Ravenscourt Park,7,8867,1895,19783.380047130828
Tottenham Hale,Rayners Lane,0,8867,426,26822.77370835978
Tottenham Hale,Regent's Park,6,8867,3364,11933.364903849251
Tottenham Hale,Richmond,8,8867,5397,26581.59575786674
Tottenham Hale,Rickmansworth,0,8867,937,37074.80409051577
Tottenham Hale,Royal Oak,4,8867,856,14019.454150731783
Tottenham Hale,Ruislip Gardens,0,8867,167,32519.21341393343
Tottenham Hale,Ruislip Manor,0,8867,408,29768.30845374475
Tottenham Hale,Russell Square,76,8867,5172,9519.38948834899
Tottenham Hale,Seven Sisters,162,8867,10191,1153.5567297495534
Tottenham Hale,Shepherd's Bush,42,8867,9890,16772.29402813029
Tottenham Hale,Shepherd's Bush Market,5,8867,416,17534.425486231175
Tottenham Hale,Sloane Square,56,8867,8229,14593.990991839175
Tottenham Hale,South Ealing,4,8867,670,25447.826251173898
Tottenham Hale,South Harrow,0,8867,387,28628.30245940818
Tottenham Hale,South Kensington,91,8867,15325,14883.27552822944
Tottenham Hale,South Kenton,0,8867,261,24039.65497057948
Tottenham Hale,South Ruislip,1,8867,289,31633.33364117024
Tottenham Hale,South Wimbledon,6,8867,1361,25150.241962279597
Tottenham Hale,Southfields,4,8867,1351,22440.981720872955
Tottenham Hale,Southgate,9,8867,874,13766.906014226086
Tottenham Hale,Southwark,78,8867,10326,13445.311061689494
Tottenham Hale,St. James's Park,32,8867,13339,13341.133421829445
Tottenham Hale,St. John's Wood,16,8867,3982,13276.738640642609
Tottenham Hale,St. Paul's,12,8867,13446,11886.423412644908
Tottenham Hale,Stamford Brook,1,8867,784,20492.658487070894
Tottenham Hale,Stanmore,3,8867,983,27036.500873771944
Tottenham Hale,Stepney Green,0,8867,1879,11233.228080987312
Tottenham Hale,Stockwell,17,8867,1623,16721.39615762627
Tottenham Hale,Stonebridge Park,1,8867,729,20037.723894488063
Tottenham Hale,Stratford,0,8867,55954,13008.934512521959
Tottenham Hale,Sudbury Hill,1,8867,277,30113.749687890748
Tottenham Hale,Sudbury Town,0,8867,218,29953.30409749246
Tottenham Hale,Swiss Cottage,8,8867,2598,14246.657886862093
Tottenham Hale,Temple,6,8867,6780,12821.224193498616
Tottenham Hale,Tooting Bec,5,8867,1239,21716.497769625417
Tottenham Hale,Tooting Broadway,23,8867,4506,22791.42109644787
Tottenham Hale,Tottenham Court Road,42,8867,19126,11022.857431126768
Tottenham Hale,Totteridge & Whetstone,1,8867,287,23292.011175892592
Tottenham Hale,Tower Hill,3,8867,8286,11938.025124178104
Tottenham Hale,Tufnell Park,4,8867,557,12928.356433655357
Tottenham Hale,Turnham Green,5,8867,1515,21097.4125943359
Tottenham Hale,Turnpike Lane,10,8867,992,7997.271214227616
Tottenham Hale,Upminster,0,8867,1132,24261.263969121657
Tottenham Hale,Upney,0,8867,485,13248.902818207833
Tottenham Hale,Upton Park,0,8867,1642,15300.872782556175
Tottenham Hale,Uxbridge,16,8867,4316,35501.68112912052
Tottenham Hale,Vauxhall,401,8867,16242,15653.422524671532
Tottenham Hale,Victoria,766,8867,33251,13428.256267875986
Tottenham Hale,Walthamstow Central,171,8867,5271,2973.1425074752233
Tottenham Hale,Warren Street,402,8867,17309,10058.451758431956
Tottenham Hale,Warwick Avenue,9,8867,1174,14014.785698315836
Tottenham Hale,Waterloo,86,8867,23466,12796.068062056183
Tottenham Hale,Wembley Central,8,8867,1327,21755.81511098631
Tottenham Hale,Wembley Park,34,8867,5759,19760.90350034782
Tottenham Hale,West Acton,1,8867,488,23021.878412563197
Tottenham Hale,West Brompton,39,8867,5859,17112.078415190823
Tottenham Hale,West Finchley,1,8867,91,20868.416291737478
Tottenham Hale,West Ham,0,8867,5487,13049.909114946799
Tottenham Hale,West Hampstead,7,8867,5856,13175.471058415584
Tottenham Hale,West Harrow,0,8867,122,25458.69391948888
Tottenham Hale,West Kensington,8,8867,1345,17488.74840092617
Tottenham Hale,Westbourne Park,7,8867,1347,14988.846162933905
Tottenham Hale,Westminster,57,8867,15466,12780.395115470888
Tottenham Hale,White City,41,8867,5966,18072.770374845284
Tottenham Hale,Whitechapel,0,8867,17633,12313.371128758421
Tottenham Hale,Willesden Green,4,8867,830,15376.12570715925
Tottenham Hale,Willesden Junction,2,8867,4165,17398.570679086188
Tottenham Hale,Wimbledon,6,8867,6295,25456.47066478624
Tottenham Hale,Wimbledon Park,4,8867,596,23800.597645298378
Tottenham Hale,Wood Green,36,8867,2146,8928.084368351527
Tottenham Hale,Wood Lane,3,8867,1578,17008.17697876015
Tottenham Hale,Woodside Park,2,8867,745,21814.902843304095
Totteridge & Whetstone,Acton Town,0,2301,2202,27587.405587413854
Totteridge & Whetstone,Aldgate,11,2301,7782,18825.401762039408
Totteridge & Whetstone,Aldgate East,8,2301,7932,19069.17929878817
Totteridge & Whetstone,Angel,45,2301,8103,15823.39865480306
Totteridge & Whetstone,Archway,69,2301,2193,9370.12992160192
Totteridge & Whetstone,Baker Street,12,2301,14973,17132.028438536763
Totteridge & Whetstone,Balham,2,2301,3814,25447.70992605175
Totteridge & Whetstone,Bank and Monument,179,2301,78549,18446.069750587325
Totteridge & Whetstone,Barbican,6,2301,9134,16961.97683979945
Totteridge & Whetstone,Barking,0,2301,7004,30961.3309995344
Totteridge & Whetstone,Barons Court,3,2301,2956,22316.95230733891
Totteridge & Whetstone,Becontree,0,2301,456,34255.76684040043
Totteridge & Whetstone,Belsize Park,29,2301,2255,14438.026010460007
Totteridge & Whetstone,Bermondsey,1,2301,3172,21420.569785910488
Totteridge & Whetstone,Bethnal Green,2,2301,4660,20510.52553541861
Totteridge & Whetstone,Blackfriars,16,2301,10849,18437.885180528512
Totteridge & Whetstone,Blackhorse Road,0,2301,2955,24706.165173466714
Totteridge & Whetstone,Bond Street,21,2301,20967,16029.948501867277
Totteridge & Whetstone,Borough,12,2301,3254,19847.362036449755
Totteridge & Whetstone,Boston Manor,1,2301,892,31099.07351568486
Totteridge & Whetstone,Brent Cross,1,2301,450,19516.786884451205
Totteridge & Whetstone,Brixton,4,2301,5084,23014.45841761988
Totteridge & Whetstone,Caledonian Road,1,2301,1803,16677.746916255954
Totteridge & Whetstone,Camden Town,85,2301,6348,12406.169735254509
Totteridge & Whetstone,Canada Water,0,2301,20443,22410.071423279584
Totteridge & Whetstone,Canary Wharf,36,2301,58772,23833.39937402712
Totteridge & Whetstone,Canning Town,3,2301,15428,25881.16040028695
Totteridge & Whetstone,Cannon Street,0,2301,4698,18775.377433595844
Totteridge & Whetstone,Chalk Farm,8,2301,1329,13399.935612128116
Totteridge & Whetstone,Chancery Lane,21,2301,15391,16785.473451567766
Totteridge & Whetstone,Charing Cross,25,2301,7016,16550.95528171486
Totteridge & Whetstone,Chiswick Park,1,2301,1517,26315.249789406942
Totteridge & Whetstone,Clapham Common,3,2301,2020,23022.790789372517
Totteridge & Whetstone,Clapham North,0,2301,1238,22380.036721763125
Totteridge & Whetstone,Clapham South,0,2301,1513,24275.097753215006
Totteridge & Whetstone,Colindale,1,2301,2081,22802.902457965665
Totteridge & Whetstone,Colliers Wood,0,2301,865,28778.143614044093
Totteridge & Whetstone,Covent Garden,2,2301,4355,16454.411711834302
Totteridge & Whetstone,Dagenham Heathway,0,2301,1108,35683.943451573905
Totteridge & Whetstone,Dollis Hill,0,2301,847,24869.083107616672
Totteridge & Whetstone,Ealing Broadway,2,2301,4846,28906.23494756552
Totteridge & Whetstone,Earl's Court,6,2301,6613,20812.179688299744
Totteridge & Whetstone,East Acton,0,2301,1505,24297.39734755042
Totteridge & Whetstone,East Finchley,49,2301,1253,6030.930147178751
Totteridge & Whetstone,East Ham,1,2301,2062,28539.047346787476
Totteridge & Whetstone,Edgware Road,5,2301,6868,18166.847295926636
Totteridge & Whetstone,Elephant & Castle,10,2301,6427,19230.084603581727
Totteridge & Whetstone,Elm Park,0,2301,269,39258.93898608751
Totteridge & Whetstone,Embankment,17,2301,10220,16891.28111253799
Totteridge & Whetstone,Euston,66,2301,16800,13779.745836236936
Totteridge & Whetstone,Farringdon,26,2301,25592,16501.074370210674
Totteridge & Whetstone,Finchley Central,66,2301,1921,3660.391184642066
Totteridge & Whetstone,Finsbury Park,1,2301,6769,18732.502171114138
Totteridge & Whetstone,Fulham Broadway,2,2301,4200,22322.30979362735
Totteridge & Whetstone,Gants Hill,0,2301,601,32729.615544192955
Totteridge & Whetstone,Gloucester Road,3,2301,5194,19902.077657867965
Totteridge & Whetstone,Golders Green,4,2301,1871,18001.698429452157
Totteridge & Whetstone,Goldhawk Road,1,2301,370,23967.892918654186
Totteridge & Whetstone,Goodge Street,44,2301,6457,14858.497377723921
Totteridge & Whetstone,Great Portland Street,2,2301,6936,16302.50026447327
Totteridge & Whetstone,Green Park,30,2301,26754,16486.16161725989
Totteridge & Whetstone,Greenford,0,2301,1157,31758.47448718936
Totteridge & Whetstone,Gunnersbury,4,2301,4775,26912.179463468045
Totteridge & Whetstone,Hainault,0,2301,356,38265.27461088138
Totteridge & Whetstone,Hammersmith,11,2301,18250,23210.770206425444
Totteridge & Whetstone,Hampstead,18,2301,2010,15616.012961274477
