mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7,8,mode
6956,6967,2.286,13.121,8.357,8.173,2.922,0.174,0.0,LO
6956,6968,1.26,19.061,21.058,19.383,5.085,0.221,0.0,LO
6956,6972,0.125,2.99,6.541,8.07,1.94,0.333,0.0,LO
6956,6973,0.003,0.656,0.06,0.192,0.0,0.003,0.0,LO
6956,6978,0.931,1.651,1.522,0.838,0.453,0.02,0.0,LO
6956,6979,0.055,1.005,2.376,2.0279999,1.384,0.047,0.0,LO
6956,7402,0.046,0.571,0.502,1.249,0.445,0.036,0.0,LO
6956,7403,0.003,0.458,1.872,4.238,1.207,0.006,0.0,LO
6956,7408,0.097,0.216,0.60899997,1.588,0.298,0.042,0.0,LO
6956,7467,0.003,0.096999995,0.798,3.032,0.261,0.044,0.0,LO
6956,9586,0.039,0.183,0.218,0.0,0.0,0.0,0.0,LO
6958,621,0.033,0.008,0.0,0.023000002,0.0,0.016,0.0,LO
6958,686,0.062,0.031,0.044,0.0,0.0,0.0,0.0,LO
6958,698,62.205,242.188,263.04,163.092,89.909,45.167,0.0,LO
6958,719,0.0,0.73899996,4.032,0.569,2.618,0.299,0.0,LO
6958,1409,0.046,1.526,0.139,0.0,0.18900001,0.0,0.0,LO
6958,1437,0.069,0.0,0.103,0.084,0.168,0.029,0.0,LO
6958,1440,0.136,0.0,0.079,0.009,0.036,0.0,0.0,LO
6958,1445,0.133,0.0,0.056,0.154,0.021000002,0.0,0.0,LO
6958,1449,0.057,0.0,0.025,0.005,0.032,0.019,0.0,LO
6958,6814,1.471,3.943,4.069,5.893,2.039,0.668,0.0,LO
6958,6867,3.261,31.39,22.246,19.975,13.922,4.947,0.0,LO
6958,6913,0.067,6.163,5.394,7.913,7.604,4.799,0.0,LO
6958,6914,0.0,0.259,0.053000003,0.127,0.073,0.0,0.0,LO
6958,6919,0.0,0.759,0.293,0.041,0.078,0.029,0.0,LO
6958,6934,0.37100002,16.358,22.456,9.968,8.715,0.158,0.0,LO
6958,6941,1.338,15.29,34.19,36.693,15.551,4.783,0.0,LO
6958,6947,2.987,19.541,26.347,12.23,9.891,3.818,0.0,LO
6958,6949,5.9560003,7.4969997,19.478,21.792,13.082,5.068,0.0,LO
6958,6952,3.777,24.032,28.521,24.799,27.59,5.97,0.0,LO
6958,6956,0.17899999,2.306,8.263,8.635,8.781,2.284,0.0,LO
6958,6959,1.817,69.136,52.545002,32.51,17.279,5.66,0.0,LO
6958,6961,16.903,48.664,37.507,23.666,10.352,6.57,0.0,LO
6958,6962,6.932,44.515,46.728,26.46,28.845,8.803,0.0,LO
6958,6965,101.278,312.456,196.455,106.484,46.13,25.249,0.0,LO
6958,6966,5.522,79.493004,48.152,15.683,13.169,6.824,0.0,LO
6958,6967,0.479,12.658,11.841,10.781,7.695,2.4290001,0.0,LO
6958,6968,0.498,15.215,18.612,8.254,3.694,1.229,0.0,LO
6958,6972,0.156,11.785,19.885,18.344,10.806,2.764,0.0,LO
6958,6978,0.987,3.804,2.329,1.516,1.0830001,0.034,0.0,LO
6958,6979,0.121,2.196,4.987,1.386,2.546,0.708,0.0,LO
6959,514,0.684,2.575,5.382,10.172,4.0559998,0.19700001,0.0,LO
6959,591,0.054,0.22,0.067,0.006,0.025,0.0,0.0,LO
6959,618,0.031,1.038,0.362,0.086,0.009000001,0.0,0.0,LO
6959,686,0.025,0.245,0.17999999,0.089,0.0050000004,0.0,0.0,LO
6959,698,253.298,743.208,410.836,310.8,59.289,7.096,0.0,LO
6959,719,2.106,0.0,4.379,1.059,0.412,0.101,0.0,LO
6959,755,0.193,0.0,0.0,0.013,0.008,0.0,0.0,LO
6959,766,0.034,0.049000002,0.093,0.177,0.028,0.0,0.0,LO
6959,1409,0.195,0.514,0.34600002,0.91899997,0.385,0.006,0.0,LO
6959,1413,1.091,1.742,2.466,0.736,0.007,0.0,0.0,LO
6959,1421,0.86300004,0.898,0.445,0.456,0.003,0.0,0.0,LO
6959,1437,0.16,0.100999996,0.204,0.64,0.006,0.0,0.0,LO
6959,1439,0.605,0.0,0.176,0.011,0.003,0.0,0.0,LO
6959,1440,0.773,0.0,0.493,0.616,0.077,0.0,0.0,LO
6959,1445,0.443,0.54,0.379,0.435,0.054,0.0,0.0,LO
6959,1448,0.435,0.38300002,0.487,0.679,0.003,0.0,0.0,LO
6959,1449,0.04,0.0,0.049,0.02,0.0,0.0,0.0,LO
6959,1524,0.060000002,1.1,0.391,0.012,0.034,0.321,0.0,LO
6959,5595,0.0,0.0,0.0,0.01,0.019,0.0,0.0,LO
6959,6814,0.33400002,0.791,1.358,4.237,0.345,0.004,0.0,LO
6959,6867,4.477,25.845,13.275001,12.941,4.504,0.379,0.0,LO
6959,6913,0.023,6.522,18.353,18.871,6.629,1.214,0.0,LO
6959,6919,0.02,0.539,0.222,0.511,0.282,0.003,0.0,LO
6959,6934,3.437,39.816,26.877,16.438,5.575,0.503,0.0,LO
6959,6941,0.884,49.562,63.28,50.222,8.359,0.421,0.0,LO
6959,6949,0.076,0.69200003,4.349,7.092,0.67,0.18699999,0.0,LO
6959,6952,0.016,0.131,1.084,1.7739999,0.203,0.182,0.0,LO
6959,6954,0.0,0.251,0.357,0.169,0.048,0.0,0.0,LO
6959,6956,1.821,36.347,40.951,42.14,11.187,1.217,0.0,LO
6959,6958,4.059,48.142,73.629,72.08,7.843,0.617,0.0,LO
6959,6961,9.615,43.737,13.849,15.555,2.787,0.996,0.0,LO
6959,6962,14.639,29.246,14.978,19.882,8.141,2.578,0.0,LO
6959,6965,158.873,602.373,209.41,110.67,18.698,2.481,0.0,LO
6959,6966,5.962,38.773,14.652,11.941,1.823,0.90199995,0.0,LO
6959,6967,2.099,8.382,5.669,9.584,2.849,0.196,0.0,LO
6959,6968,21.93,46.213,32.993,23.798,3.5939999,0.42999998,0.0,LO
6959,6972,3.045,82.408,120.692,94.629,14.846,0.644,0.0,LO
6959,6973,0.0,0.87299997,0.065000005,0.125,0.007,0.037,0.0,LO
6959,6978,1.1949999,1.824,1.096,0.339,0.096,0.067999996,0.0,LO
6959,6979,1.073,2.524,1.959,0.81,0.385,0.007,0.0,LO
6959,7402,0.028,0.213,1.189,1.894,0.617,0.162,0.0,LO
6959,7403,0.126,0.391,0.827,5.796,0.56200004,0.058,0.0,LO
6959,7408,0.308,1.308,1.349,2.538,0.836,0.0050000004,0.0,LO
6959,7467,0.0,0.299,0.992,2.726,0.277,0.0050000004,0.0,LO
6961,603,0.272,0.437,0.502,0.368,0.137,0.0,0.0,LO
6961,698,2.419,15.597,26.611,44.55,15.72,6.034,0.0,LO
6961,717,0.0,0.0,0.0,1.284,0.0,0.0,0.0,LO
6961,742,6.08,29.758,93.774,153.504,52.915,22.911,0.0,LO
6961,766,0.0,0.0,0.0,0.35,0.0,0.0,0.0,LO
6961,1409,0.138,0.191,0.614,0.374,0.403,0.34,0.0,LO
6961,1429,0.0,0.216,0.383,0.96999997,0.60899997,0.0,0.0,LO
6961,1439,0.775,1.124,0.454,0.83,0.659,0.121,0.0,LO
6961,1440,0.0,5.037,1.213,1.352,0.0,0.0,0.0,LO
6961,1449,0.0,0.066,0.237,0.147,0.07,0.068,0.0,LO
6961,6814,0.006,0.389,0.577,0.055,0.215,0.158,0.0,LO
6961,6867,0.515,14.036,16.489,20.799,7.69,3.2810001,0.0,LO
6961,6913,0.199,1.671,6.834,19.464,4.885,1.891,0.0,LO
6961,6914,0.061,10.58,19.256,23.372,8.949,3.7020001,0.0,LO
6961,6919,0.595,19.695,31.045,43.295002,21.246,4.911,0.0,LO
6961,6926,1.569,8.725,16.544,20.022,14.859,1.55,0.0,LO
6961,6934,0.296,23.343,23.396,22.308,11.247,4.8,0.0,LO
6961,6941,0.632,10.452,27.686,48.03,21.105,3.37,0.0,LO
6961,6947,2.295,6.43,12.41,1.743,6.143,1.8529999,0.0,LO
6961,6949,0.024,1.127,3.3040001,1.054,1.146,0.028,0.0,LO
6961,6952,0.75699997,2.475,9.294,3.462,5.502,4.347,0.0,LO
6961,6954,1.633,20.111,24.399,43.566,20.882,6.891,0.0,LO
6961,6956,1.2080001,15.159,21.073,20.713,11.0130005,2.056,0.0,LO
6961,6958,1.395,10.13,34.4,60.786,23.956,8.693,0.0,LO
6961,6959,0.643,11.615,12.162,41.089,7.869,3.506,0.0,LO
6961,6962,0.0,0.569,1.9760001,2.7319999,2.204,0.314,0.0,LO
6961,6965,8.377,63.599,60.911,51.254,12.723,4.838,0.0,LO
6961,6966,0.0,4.668,9.221,6.191,1.951,1.4,0.0,LO
6961,6967,0.45499998,3.909,14.574,21.425,10.295,1.757,0.0,LO
6961,6968,8.341,17.09,22.343,41.704002,10.823,3.941,0.0,LO
6961,6972,1.048,22.392,21.568,45.672,19.966,4.3849998,0.0,LO
6961,6973,2.8040001,15.563,40.189,63.795002,29.799,9.791,0.0,LO
6961,6979,0.0,0.574,0.76,1.201,0.642,0.561,0.0,LO
6962,603,0.0,0.437,0.50200003,0.533,0.496,0.056,0.0,LO
6962,698,6.54,45.589,66.148,92.891,48.669,16.413,0.0,LO
6962,719,0.0,0.033,0.142,0.0,0.0,0.0,0.0,LO
6962,742,0.0,1.423,5.684,13.986,8.021,0.89699996,0.0,LO
6962,1409,0.0,1.9629999,0.872,1.761,0.809,0.0,0.0,LO
6962,1413,0.808,1.055,0.95,1.071,0.573,0.0,0.0,LO
6962,1439,0.28,1.163,0.801,1.193,1.34,1.4399999,0.0,LO
6962,1440,0.0,3.092,1.957,3.185,1.337,0.0,0.0,LO
6962,1445,0.0,0.0,1.429,1.0320001,0.29,0.0,0.0,LO
6962,1448,0.0,1.007,0.648,0.715,1.042,0.0,0.0,LO
6962,1449,0.0,0.053,0.093,0.261,0.082,0.022,0.0,LO
6962,6814,0.189,0.566,0.638,0.398,0.348,0.0,0.0,LO
6962,6867,0.414,5.675,6.386,13.65,8.627,1.513,0.0,LO
6962,6913,0.243,1.212,4.6809998,8.498,6.7469997,2.851,0.0,LO
6962,6914,0.001,0.84000003,1.058,3.187,1.169,0.877,0.0,LO
6962,6919,0.002,0.64599997,1.991,5.0,1.283,0.0,0.0,LO
6962,6926,0.0,0.0,1.451,1.822,0.792,0.0,0.0,LO
6962,6934,3.2059999,16.16,38.554,31.668,23.493,10.661,0.0,LO
6962,6941,2.986,13.191999,23.905,46.697,21.686,9.112,0.0,LO
6962,6947,5.023,8.39,9.314,11.364,5.7269998,0.762,0.0,LO
6962,6949,1.2490001,2.46,3.738,10.18,3.418,1.625,0.0,LO
6962,6952,1.073,3.7220001,6.143,5.607,6.486,1.653,0.0,LO
6962,6954,0.004,3.092,0.82,3.573,2.247,0.0,0.0,LO
6962,6956,1.3130001,17.709,26.205,21.885,12.933001,7.968,0.0,LO
6962,6958,5.02,20.01,56.635,68.078,34.047,8.358,0.0,LO
6962,6959,1.7049999,13.8220005,18.845001,25.688,9.974,2.573,0.0,LO
6962,6961,0.0,1.091,3.777,1.358,1.756,0.755,0.0,LO
6962,6965,8.132,118.969,71.237,34.761,14.528,17.311,0.0,LO
6962,6966,0.0,0.0,4.6870003,1.965,1.193,0.0,0.0,LO
6962,6967,0.184,9.3550005,19.909,18.055,18.16,7.279,0.0,LO
6962,6968,8.202,25.485,49.456,32.289,18.283,7.624,0.0,LO
6962,6972,6.912,21.44,33.193,50.019,21.525,7.8110003,0.0,LO
6962,6973,0.0,0.291,5.279,5.377,3.972,1.214,0.0,LO
6965,603,0.0,0.049999997,0.014,0.086,0.031000001,0.003,0.0,LO
6965,698,7.695,55.088,73.178,167.228,97.794,46.93,0.0,LO
6965,742,15.611,74.932,375.086,1220.878,558.633,253.356,11.233999,LO
6965,1429,0.0,0.30900002,0.229,0.138,0.117,0.155,0.0,LO
6965,6814,0.25,2.773,5.4309998,1.871,2.747,3.1529999,0.0,LO
6965,6867,7.23,76.524,149.872,263.178,229.429,103.777,0.40899998,LO
6965,6913,9.982,18.859,64.069,284.267,159.288,69.328,0.0,LO
6965,6914,1.5730001,39.488,270.83,903.488,390.686,124.173,0.681,LO
6965,6919,2.963,67.389,308.459,954.264,380.065,142.92,0.838,LO
6965,6926,9.401,116.91,262.395,538.179,565.495,105.895,0.001,LO
6965,6934,6.669,65.061,134.669,260.692,156.935,68.297,0.0,LO
6965,6941,11.212,67.583,198.876,368.856,236.719,85.725,0.0,LO
6965,6947,72.822,70.963,62.408,130.755,66.659996,20.362,0.0,LO
6965,6949,2.097,6.046,33.635,110.11,44.299,11.103,0.0,LO
6965,6952,12.552,25.210001,75.185,150.021,69.931,31.609,0.0,LO
6965,6954,5.362,61.454,156.28,450.474,239.22101,117.442,0.29,LO
6965,6956,5.609,72.717,102.203,282.441,108.712,34.434002,0.0,LO
6965,6958,13.176,37.048,137.133,347.134,137.158,90.107,0.0,LO
6965,6959,3.0479999,72.781,175.349,443.508,196.871,60.174,0.0,LO
6965,6961,4.4440002,32.193,43.29,52.341,32.491,18.471,0.0,LO
6965,6962,0.726,38.229,66.613,124.088,75.692,32.817,0.0,LO
6965,6966,5.985,146.993,346.737,529.469,316.466,102.338,0.0,LO
6965,6967,14.398,43.753998,96.601,287.701,176.27,46.831,0.0,LO
6965,6968,19.977,40.406,95.864,179.792,68.571,47.652,0.0,LO
6965,6972,12.483,106.326,151.005,380.248,176.013,67.836,0.0,LO
6965,6973,3.773,56.393,193.206,634.534,289.186,112.312,0.96900004,LO
6965,6978,0.005,0.01,0.0,0.0,0.0,0.136,0.0,LO
6965,6979,0.0,0.435,0.529,0.38300002,1.594,0.23300001,0.0,LO
6965,7402,0.0,0.0,0.257,0.178,0.063,0.019,0.0,LO
6966,698,13.525,137.667,161.124,192.984,61.355,23.499,0.0,LO
6966,719,0.0,0.072,0.135,0.01,0.013,0.0,0.0,LO
6966,742,0.0,2.084,7.085,14.37,3.144,1.781,0.0,LO
6966,1083,0.01,0.169,0.04,0.1,0.04,0.0,0.0,LO
6966,5595,0.0,0.023,0.036,0.373,0.04,0.0,0.0,LO
6966,6814,0.0,0.0,1.766,0.609,0.235,0.0,0.0,LO
6966,6867,0.082,8.436,2.7319999,3.812,1.174,0.26,0.0,LO
6966,6913,0.361,2.793,3.1859999,14.063,6.001,0.85899997,0.0,LO
6966,6914,0.004,2.352,3.486,2.61,1.085,0.218,0.0,LO
6966,6919,0.006,1.535,1.894,4.62,1.5469999,0.177,0.0,LO
6966,6934,0.588,24.257,42.533,25.542,16.468,9.9539995,0.0,LO
6966,6941,1.228,19.803,14.866,26.246,9.739,5.626,0.0,LO
6966,6947,1.341,6.045,6.566,6.979,2.9499998,1.1110001,0.0,LO
6966,6949,0.23400001,1.505,2.0,10.372,1.24,0.88900006,0.0,LO
6966,6952,0.73300004,6.33,8.642,9.540999,2.811,1.483,0.0,LO
6966,6954,0.012,1.908,1.76,4.184,1.926,0.374,0.0,LO
6966,6956,2.634,14.3220005,16.855999,19.322,6.178,0.696,0.0,LO
6966,6958,0.393,9.661,52.423,65.366,24.542,16.726,0.0,LO
6966,6959,0.828,12.452,11.878,30.021,7.362,1.6850001,0.0,LO
6966,6961,0.157,3.772,8.844,7.032,3.691,0.537,0.0,LO
6966,6962,0.426,1.007,2.773,1.607,1.865,1.09,0.0,LO
6966,6965,26.192999,800.742,401.922,237.299,71.57,28.448,0.0,LO
6966,6967,1.224,5.329,20.36,19.07,17.829,5.851,0.0,LO
6966,6968,7.1819997,15.429,36.565,31.488,13.059,4.875,0.0,LO
6966,6972,0.895,22.827,21.589,37.305,7.396,2.477,0.0,LO
6966,6973,0.006,0.814,4.552,6.443,3.818,0.241,0.0,LO
6966,7406,0.0,0.289,1.22,1.147,0.194,0.0,0.0,LO
6967,603,0.001,0.02,0.012,0.0,0.0,0.0,0.0,LO
6967,698,36.84,334.174,153.087,113.329,35.398,3.862,0.0,LO
6967,719,0.0,0.73800004,1.459,0.214,0.25,0.145,0.0,LO
6967,742,0.0,0.055999998,0.0,0.0,0.0,0.0,0.0,LO
6967,763,0.075,0.058,0.0,0.0,0.0,0.0,0.0,LO
6967,1083,0.009000001,0.014,0.0,0.0,0.0,0.0,0.0,LO
6967,1440,0.0,0.35300002,0.478,0.348,0.23799999,0.0,0.0,LO
6967,5595,0.0,0.04,0.086,0.007,0.055,0.0,0.0,LO
6967,6814,0.26500002,0.568,0.787,1.437,0.409,0.038000003,0.0,LO
6967,6867,0.192,5.631,5.478,3.931,0.915,0.157,0.0,LO
6967,6913,0.25599998,3.373,2.263,3.746,1.586,0.561,0.0,LO
6967,6934,0.0,0.351,3.898,2.052,0.71000004,0.0,0.0,LO
6967,6941,0.252,29.197,9.808,8.5130005,5.95,5.702,0.0,LO
6967,6947,4.847,4.568,4.803,3.7480001,2.151,0.244,0.0,LO
6967,6949,0.243,1.345,1.804,3.083,3.523,0.728,0.0,LO
6967,6952,1.21,8.996,4.072,3.989,3.557,0.928,0.0,LO
6967,6956,0.942,9.525,7.072,7.325,3.371,1.16,0.0,LO
6967,6958,0.34,8.01,13.087,12.299,6.132,0.958,0.0,LO
6967,6959,0.413,12.784,6.757,8.849,1.89,1.0090001,0.0,LO
6967,6961,0.39200002,18.186,14.486,9.0130005,6.2669997,2.48,0.0,LO
6967,6962,1.066,19.45,27.733,14.713,12.769,3.631,0.0,LO
6967,6965,24.014,457.437,156.605,67.685,20.44,12.727,0.0,LO
6967,6966,1.412,24.518,29.226,15.940001,9.658999,3.438,0.0,LO
6967,6968,1.9430001,8.252,7.586,4.119,2.12,0.878,0.0,LO
6967,6972,0.391,14.053,8.665,11.783,4.77,0.803,0.0,LO
6967,6978,0.005,0.468,0.829,0.89,0.515,0.0,0.0,LO
6968,698,12.328,38.874,51.851,43.023,11.663,6.137,0.0,LO
6968,719,0.0,0.605,6.259,1.014,0.924,0.099999994,0.0,LO
6968,6814,0.061,0.647,2.951,2.456,3.03,0.085,0.0,LO
6968,6867,0.0,13.846,16.229,13.686,2.976,0.182,0.0,LO
6968,6913,0.358,5.021,11.22,11.726,1.863,0.752,0.0,LO
6968,6934,0.16600001,10.592,11.253,4.545,2.34,0.803,0.0,LO
6968,6941,1.237,23.405,53.317,49.855,18.26,5.383,0.0,LO
6968,6947,12.077,10.63,15.436999,2.259,9.287,1.126,0.0,LO
6968,6949,0.748,2.291,4.993,1.543,7.9420004,1.018,0.0,LO
6968,6952,0.94,10.391,28.88,6.972,8.731,5.606,0.0,LO
6968,6956,1.509,13.087,22.872,14.736,6.6219997,5.133,0.0,LO
6968,6958,0.0,4.081,17.723,18.426,5.98,2.825,0.0,LO
6968,6959,0.988,16.126,30.803,27.703,10.878,2.0740001,0.0,LO
6968,6961,5.212,26.078,30.858,27.994,5.263,2.507,0.0,LO
6968,6962,5.21,36.413,52.0,40.668,14.61,10.911,0.0,LO
6968,6965,43.817,230.952,136.598,84.554,11.887,12.741,0.0,LO
6968,6966,1.867,35.162,48.731,24.463999,5.617,2.194,0.0,LO
6968,6967,0.0,4.774,5.185,5.623,1.549,0.702,0.0,LO
6968,6972,0.965,12.933001,30.988,36.786,10.908,3.013,0.0,LO
6968,6978,0.163,4.367,1.453,1.538,0.883,0.0,0.0,LO
6972,514,1.086,6.239,8.281,17.53,4.932,0.482,0.0,LO
6972,591,0.046000004,0.312,0.073,0.024,0.0,0.0,0.0,LO
6972,618,0.131,0.528,0.46,0.068,0.006,0.001,0.0,LO
6972,686,0.046,0.508,0.1,0.245,0.093,0.0,0.0,LO
6972,698,253.459,711.664,609.662,489.667,115.106,29.303,0.0,LO
6972,719,0.0,5.769,7.206,1.117,1.22,0.07,0.0,LO
6972,766,0.11,0.196,0.184,0.879,0.165,0.0,0.0,LO
6972,1409,0.037,1.977,1.214,0.253,0.219,0.0,0.0,LO
6972,1413,1.425,0.0,1.429,1.278,0.196,0.004,0.0,LO
6972,1421,0.416,0.329,1.6309999,0.22600001,0.109,0.0,0.0,LO
6972,1437,0.20500001,0.124,0.576,0.479,0.103999995,0.059,0.0,LO
6972,1440,1.1259999,0.0,0.808,0.497,0.175,0.002,0.0,LO
6972,1445,0.243,0.0,0.182,0.572,0.153,0.0,0.0,LO
6972,1448,0.34600002,1.125,1.706,0.583,0.019000001,0.002,0.0,LO
6972,1449,0.07,0.0,0.049000002,0.034,0.04,0.0,0.0,LO
6972,1524,0.103999995,1.483,0.619,0.59,0.144,0.021,0.0,LO
6972,6814,2.248,12.75,11.151,19.354,2.743,0.279,0.0,LO
6972,6867,5.808,41.005,25.560999,25.569,8.974,1.831,0.0,LO
6972,6913,0.14,15.048,10.698999,20.228,6.057,4.252,0.0,LO
6972,6934,0.793,35.031,29.193,28.999,7.635,2.69,0.0,LO
6972,6941,0.102,4.128,5.566,8.488,2.282,0.248,0.0,LO
6972,6947,4.2,35.539,22.164,25.215,10.405001,3.253,0.0,LO
6972,6949,3.577,34.77,31.267,44.725002,13.558,4.833,0.0,LO
6972,6952,2.729,78.279,46.302998,52.174,15.325,4.266,0.0,LO
6972,6954,0.003,0.201,0.026,0.144,0.035,0.142,0.0,LO
6972,6956,0.0,10.931,5.103,4.035,1.8019999,0.673,0.0,LO
6972,6958,0.656,13.667,20.858,14.841,4.93,0.526,0.0,LO
6972,6959,2.137,90.199,64.613,61.397,14.815,4.333,0.0,LO
6972,6961,3.874,44.494,36.722,20.548,6.182,3.172,0.0,LO
6972,6962,15.411,34.756,33.546,25.541,11.647,3.432,0.0,LO
6972,6965,93.659004,369.207,236.822,145.425,42.359,19.645,0.0,LO
6972,6966,2.858,33.153,34.368,18.745,6.991,0.81799996,0.0,LO
6972,6967,0.678,14.468,8.944,11.528,3.243,0.292,0.0,LO
6972,6968,15.067,34.867,23.57,20.213,5.5099998,1.206,0.0,LO
6972,6978,1.5979999,3.684,1.073,1.018,0.516,0.082,0.0,LO
6972,6979,0.193,1.038,1.6290001,1.513,0.889,0.0,0.0,LO
6972,7402,0.006,0.416,1.34,2.105,1.149,0.134,0.0,LO
6972,7403,0.003,0.25,0.999,1.4660001,1.36,0.04,0.0,LO
6972,7408,0.015,1.245,1.322,3.39,0.482,0.0,0.0,LO
6972,7467,0.006,0.283,0.675,3.625,1.155,0.0,0.0,LO
6972,9586,0.16,0.234,0.51,0.006,0.0,0.001,0.0,LO
6973,603,0.118,0.0,0.319,0.115,0.014,0.0,0.0,LO
6973,686,0.391,0.21700001,0.133,0.0,0.045,0.0,0.0,LO
6973,698,0.0,0.05,0.0,0.006,0.0,0.0,0.0,LO
6973,719,0.0,0.07,0.257,0.036,0.016,0.01,0.0,LO
6973,742,4.009,51.81,40.832,33.464,11.932,1.8330001,0.0,LO
6973,755,0.455,0.027,0.002,0.02,0.002,0.0,0.0,LO
6973,1429,0.146,1.786,1.992,1.883,0.748,0.111999996,0.0,LO
6973,1440,0.834,1.211,0.612,0.138,0.201,0.0,0.0,LO
6973,6867,4.693,72.187,42.614,26.753,9.651,2.388,0.0,LO
6973,6914,0.41799998,20.696001,14.804,15.775001,4.869,0.42000002,0.0,LO
6973,6919,0.282,29.226,16.567,20.394001,5.814,1.404,0.0,LO
6973,6926,6.5109997,51.545002,40.419,23.571,17.997,0.861,0.0,LO
6973,6934,0.072,0.955,0.0,1.627,0.237,0.0,0.0,LO
6973,6941,0.042,0.25100002,0.26,0.261,0.125,0.033,0.0,LO
6973,6952,0.029,0.275,0.01,1.541,0.066,0.021000002,0.0,LO
6973,6954,0.075,24.644,34.56,22.555,7.633,1.46,0.0,LO
6973,6956,0.003,0.365,0.123,0.34399998,0.263,0.033,0.0,LO
6973,6959,0.002,0.452,0.197,0.607,0.364,0.0050000004,0.0,LO
6973,6961,27.612,71.187,51.7,36.611,12.301,3.177,0.0,LO
6973,6962,1.807,3.2289999,3.279,1.519,1.048,0.522,0.0,LO
6973,6965,162.203,704.611,225.72,104.617004,32.011,11.002,0.0,LO
6973,6966,0.518,7.505,6.599,1.854,1.087,0.282,0.0,LO
6973,6978,0.689,10.256,1.862,0.963,0.248,0.016,0.0,LO
6973,6979,0.68,4.564,2.432,0.996,0.844,0.293,0.0,LO
6977,514,0.0,0.0,0.72,0.0,0.481,0.106,0.0,LO
6977,591,13.302,52.144,18.601,18.389,7.625,1.7,0.0,LO
6977,596,5.145,4.621,2.285,1.151,1.22,0.503,0.0,LO
6977,597,0.14199999,1.571,1.029,2.194,2.11,0.262,0.0,LO
6977,603,166.88,1223.739,1242.226,1091.352,399.736,153.409,0.0,LO
6977,617,0.004,0.075,0.122999996,0.164,0.043,0.053999998,0.0,LO
6977,618,1.2310001,28.76,14.942,4.09,3.486,0.77500004,0.0,LO
6977,620,0.0,0.171,0.567,1.43,0.45000002,0.078,0.0,LO
6977,621,1.996,18.095001,5.982,3.793,1.807,1.715,0.0,LO
6977,659,0.299,0.30900002,0.411,1.2229999,1.093,0.0,0.0,LO
6977,680,0.008,0.402,0.126,0.089999996,0.078,0.0,0.0,LO
6977,686,15.385,48.586,33.947,39.089,14.463,6.493,0.0,LO
6977,709,0.287,0.197,0.667,1.584,0.156,0.0,0.0,LO
6977,717,1.2,1.013,1.26,1.28,1.352,0.08,0.0,LO
6977,719,118.239,742.125,1244.246,1414.623,444.562,101.526,0.0,LO
6977,751,0.56200004,1.653,2.52,6.546,2.1859999,0.062,0.0,LO
6977,755,3.671,31.963,16.885,13.779,6.54,1.563,0.0,LO
6977,763,0.036,1.376,2.167,2.278,0.485,0.322,0.0,LO
6977,766,12.973,48.378,31.745,58.517002,17.795,3.913,0.0,LO
6977,788,0.225,1.59,2.547,4.633,2.094,0.666,0.0,LO
6977,1022,0.0,0.728,1.811,0.846,0.44,0.0,0.0,LO
6977,1023,0.0,1.497,2.04,0.594,0.241,0.143,0.0,LO
6977,1024,0.0,1.898,6.285,1.998,2.478,0.0,0.0,LO
6977,1039,0.0,1.402,1.259,0.922,0.439,0.587,0.0,LO
6977,1082,0.0,0.725,1.999,2.4290001,0.142,0.162,0.0,LO
6977,1083,0.055,0.261,0.542,0.968,0.38,0.227,0.0,LO
6977,1085,0.0,0.207,1.652,0.748,0.297,0.13599999,0.0,LO
6977,1395,0.0,0.229,0.596,0.696,0.21000001,0.09,0.0,LO
6977,1402,0.698,1.8,1.572,1.725,0.83,0.287,0.0,LO
6977,1404,1.791,22.55,10.574,17.244,5.388,1.972,0.0,LO
6977,1409,1.164,58.267002,29.941,30.211,14.663,5.962,0.0,LO
6977,1413,7.207,84.626,52.774,28.406,16.682,7.0480003,0.0,LO
6977,1421,24.0,124.723,57.648,118.145,34.275,14.132,0.0,LO
6977,1429,0.23,22.49,77.274,34.145,17.117,4.189,0.0,LO
6977,1434,0.27899998,0.238,0.561,2.152,0.347,0.003,0.0,LO
6977,1437,2.151,19.108,26.086,33.197,14.662,5.85,0.0,LO
6977,1438,0.73399997,32.309002,13.275,11.232,4.953,6.737,0.0,LO
6977,1439,6.7590003,113.852,67.539,47.452,22.667,14.97,0.0,LO
6977,1440,17.633,307.82098,177.822,130.942,65.49,25.627,0.0,LO
6977,1441,0.002,11.459,21.061,16.639,15.222,9.17,0.0,LO
6977,1442,1.6830001,0.348,0.986,1.424,0.298,0.0,0.0,LO
6977,1445,10.645,74.331,46.829,56.846,15.821,8.571,0.0,LO
6977,1448,0.37,64.628,26.12,29.301,14.456,5.1349998,0.0,LO
6977,1449,0.92,14.376,7.392,7.544,4.646,1.755,0.0,LO
6977,1452,3.927,26.726,10.534,5.104,4.755,3.45,0.0,LO
6977,1524,0.062,1.921,3.97,2.313,0.982,0.0,0.0,LO
6977,5150,0.0,3.095,1.057,2.154,0.962,0.0,0.0,LO
6977,5345,0.273,3.009,5.431,5.388,1.931,1.46,0.0,LO
6977,5356,0.03,1.873,2.608,3.4,2.789,0.294,0.0,LO
6977,5362,0.166,2.271,2.512,3.283,1.921,1.77,0.0,LO
